timestamp,appliance_type,appliance_sub,rated_wattage,star_rating,inverter_mode,setpoint_temp,outdoor_temp,humidity,thermal_delta,hour_of_day,is_peak_hour,is_morning_peak,day_of_week,is_weekend,season,occupancy,usage_factor,grid_voltage,power_kwh,cost_inr
2023-09-08 13:45,Ceiling Fan,Fan Small,50,3,0,36.0,36.0,74.6,0.0,13,0,0,4,0,3,1,0.8864,225,0.01152,0.0691
2023-09-08 14:15,Desktop PC,PC Standard,300,3,0,37.1,37.1,83.3,0.0,14,0,0,4,0,3,1,0.8662,225,0.06627,0.3976
2023-09-08 15:15,LED TV,TV 50in,150,3,0,34.5,34.5,77.8,0.0,15,0,0,4,0,3,2,0.8509,225,0.03255,0.1953
2023-09-08 15:30,Ceiling Fan,Fan Large,75,3,0,38.0,38.0,81.5,0.0,15,0,0,4,0,3,2,0.8437,225,0.01645,0.0987
2023-09-08 18:00,LED Bulb,LED 12W,12,5,0,36.0,36.0,86.9,0.0,18,1,0,4,0,3,1,0.7829,205,0.0024,0.0204
2023-09-08 18:15,Desktop PC,PC Standard,300,3,0,33.4,33.4,85.4,0.0,18,1,0,4,0,3,3,0.8587,205,0.06569,0.5584
2023-09-08 19:15,LED Bulb,LED 9W,9,5,0,36.1,36.1,88.8,0.0,19,1,0,4,0,3,2,0.7475,205,0.00172,0.0146
2023-09-08 19:30,Ceiling Fan,Fan Small,50,3,0,32.8,32.8,83.7,0.0,19,1,0,4,0,3,2,0.8599,205,0.01311,0.1114
2023-09-08 19:45,Ceiling Fan,Fan Small,50,3,0,34.9,34.9,82.6,0.0,19,1,0,4,0,3,4,0.8394,205,0.0128,0.1088
2023-09-08 19:45,Washing Machine,WM Top Load,2000,3,0,30.4,30.4,86.9,0.0,19,1,0,4,0,3,3,0.8591,205,0.52406,4.4545
2023-09-08 22:30,LED TV,TV 32in,80,3,0,31.1,31.1,90.5,0.0,22,1,0,4,0,3,4,0.8397,205,0.01713,0.1456
2023-09-08 22:30,Refrigerator,Fridge Large,400,2,0,29.9,29.9,78.0,0.0,22,1,0,4,0,3,4,0.9068,205,0.11062,0.9403
2023-09-08 22:30,Laptop,Laptop Standard,45,3,0,29.8,29.8,73.1,0.0,22,1,0,4,0,3,4,0.8415,205,0.00966,0.0821
2023-09-09 00:00,Electric Iron,Iron Steam,1500,3,0,29.5,29.5,90.8,0.0,0,0,0,5,1,3,1,0.8595,235,0.30875,1.3894
2023-09-09 02:00,Ceiling Fan,Fan Small,50,3,0,28.7,28.7,83.0,0.0,2,0,0,5,1,3,2,0.8996,235,0.01124,0.0506
2023-09-09 02:45,LED TV,TV 32in,80,3,0,30.1,30.1,83.5,0.0,2,0,0,5,1,3,1,0.8594,235,0.01753,0.0789
2023-09-09 04:00,Electric Iron,Iron Steam,1500,3,0,29.3,29.3,70.4,0.0,4,0,0,5,1,3,2,0.8557,235,0.30737,1.3832
2023-09-09 04:15,Washing Machine,WM Front Load,500,3,0,28.6,28.6,91.2,0.0,4,0,0,5,1,3,2,0.8686,235,0.10858,0.4886
2023-09-09 05:00,Washing Machine,WM Top Load,2000,3,0,30.4,30.4,88.7,0.0,5,0,0,5,1,3,1,0.8581,235,0.42906,1.9308
2023-09-09 06:45,Laptop,Laptop Gaming,65,3,0,28.0,28.0,83.1,0.0,6,0,1,5,1,3,2,0.8452,215,0.01401,0.1051
2023-09-09 06:45,Laptop,Laptop Gaming,65,3,0,30.4,30.4,86.7,0.0,6,0,1,5,1,3,1,0.8794,215,0.01458,0.1093
2023-09-09 07:45,AC,AC 1.5T,1500,2,1,22.3,33.6,84.3,11.3,7,0,1,5,1,3,1,0.787,215,0.32757,2.4568
2023-09-09 09:30,Microwave,Microwave Std,1200,3,0,32.0,32.0,75.5,0.0,9,0,1,5,1,3,4,0.8648,215,0.29691,2.2268
2023-09-09 09:45,LED TV,TV 32in,80,3,0,33.7,33.7,71.0,0.0,9,0,1,5,1,3,4,0.82,215,0.01673,0.1255
2023-09-09 09:45,AC,AC 1.0T,900,1,1,21.0,31.0,75.4,10.0,9,0,1,5,1,3,2,0.8132,215,0.20309,1.5232
2023-09-09 10:45,Desktop PC,PC Standard,300,3,0,31.5,31.5,83.2,0.0,10,0,0,5,1,3,3,0.8599,225,0.06578,0.3947
2023-09-09 12:00,Electric Iron,Iron Standard,1000,3,0,33.3,33.3,75.1,0.0,12,0,0,5,1,3,4,0.8843,225,0.23102,1.3861
2023-09-09 12:15,Refrigerator,Fridge Small,150,1,0,36.3,36.3,82.8,0.0,12,0,0,5,1,3,4,0.9406,225,0.03668,0.2201
2023-09-09 13:00,Washing Machine,WM Front Load,500,3,0,35.4,35.4,77.0,0.0,13,0,0,5,1,3,2,0.876,225,0.11387,0.6832
2023-09-09 14:00,Ceiling Fan,Fan Large,75,3,0,35.7,35.7,73.2,0.0,14,0,0,5,1,3,3,0.8798,225,0.01716,0.103
2023-09-09 14:00,LED Bulb,LED 12W,12,5,0,37.3,37.3,86.8,0.0,14,0,0,5,1,3,4,0.767,225,0.00235,0.0141
2023-09-09 14:15,Microwave,Microwave Std,1200,3,0,35.9,35.9,87.7,0.0,14,0,0,5,1,3,3,0.8219,225,0.25764,1.5458
2023-09-09 15:30,Microwave,Microwave Std,1200,3,0,35.3,35.3,92.2,0.0,15,0,0,5,1,3,1,0.8213,225,0.25747,1.5448
2023-09-09 15:30,Laptop,Laptop Gaming,65,3,0,35.4,35.4,94.2,0.0,15,0,0,5,1,3,2,0.8452,225,0.01401,0.0841
2023-09-09 16:30,Washing Machine,WM Top Load,2000,3,0,36.2,36.2,73.7,0.0,16,0,0,5,1,3,3,0.8557,225,0.44497,2.6698
2023-09-09 16:45,Desktop PC,PC Gaming,400,3,0,33.7,33.7,72.0,0.0,16,0,0,5,1,3,4,0.8666,225,0.0884,0.5304
2023-09-09 16:45,Washing Machine,WM Top Load,2000,3,0,37.8,37.8,71.3,0.0,16,0,0,5,1,3,4,0.8426,225,0.43817,2.629
2023-09-09 17:00,AC,AC 2.0T,2000,2,0,22.4,36.1,91.7,13.7,17,0,0,5,1,3,1,0.9512,225,0.49462,2.9677
2023-09-09 17:30,Geyser,Geyser Large,3000,3,0,34.7,34.7,84.4,0.0,17,0,0,5,1,3,4,0.8791,225,0.68897,4.1338
2023-09-09 17:45,Refrigerator,Fridge Large,400,3,0,36.9,36.9,88.0,0.0,17,0,0,5,1,3,2,0.8472,225,0.08811,0.5287
2023-09-09 19:15,Refrigerator,Fridge Medium,250,2,0,33.6,33.6,92.1,0.0,19,1,0,5,1,3,1,0.855,205,0.0652,0.5542
2023-09-09 20:30,Desktop PC,PC Standard,300,3,0,31.2,31.2,80.9,0.0,20,1,0,5,1,3,4,0.8534,205,0.06528,0.5549
2023-09-09 22:30,AC,AC 1.5T,1500,5,0,23.0,27.1,80.8,4.1,22,1,0,5,1,3,3,0.6504,205,0.29758,2.5294
2023-09-09 22:45,AC,AC 1.5T,1500,4,0,24.3,30.7,78.4,6.4,22,1,0,5,1,3,2,0.7332,205,0.33546,2.8514
2023-09-09 23:15,Refrigerator,Fridge Large,400,2,0,29.0,29.0,78.4,0.0,23,0,0,5,1,3,1,0.9105,235,0.09105,0.4097
2023-09-10 00:15,Laptop,Laptop Standard,45,3,0,31.0,31.0,90.8,0.0,0,0,0,6,1,3,2,0.8405,235,0.00964,0.0434
2023-09-10 01:00,AC,AC 2.0T,2000,5,1,21.3,26.0,78.6,4.7,1,0,0,6,1,3,2,0.5409,235,0.27043,1.2169
2023-09-10 01:00,AC,AC 2.0T,2000,1,1,21.8,26.5,84.9,4.7,1,0,0,6,1,3,1,0.7868,235,0.3934,1.7703
2023-09-10 01:30,Microwave,Microwave Large,1500,3,0,27.6,27.6,78.4,0.0,1,0,0,6,1,3,1,0.8292,235,0.29785,1.3403
2023-09-10 02:00,AC,AC 1.5T,1500,1,1,22.9,30.6,89.8,7.7,2,0,0,6,1,3,1,0.8046,235,0.30173,1.3578
2023-09-10 02:00,Washing Machine,WM Top Load,2000,3,0,27.2,27.2,94.6,0.0,2,0,0,6,1,3,2,0.815,235,0.40749,1.8337
2023-09-10 03:00,Microwave,Microwave Large,1500,3,0,26.5,26.5,91.1,0.0,3,0,0,6,1,3,2,0.8534,235,0.30655,1.3795
2023-09-10 03:00,Washing Machine,WM Front Load,500,3,0,26.5,26.5,77.7,0.0,3,0,0,6,1,3,2,0.8486,235,0.10608,0.4774
2023-09-10 03:15,Washing Machine,WM Top Load,2000,3,0,28.5,28.5,83.8,0.0,3,0,0,6,1,3,1,0.863,235,0.43148,1.9417
2023-09-10 04:15,Electric Iron,Iron Steam,1500,3,0,29.8,29.8,84.5,0.0,4,0,0,6,1,3,2,0.9039,235,0.32468,1.4611
2023-09-10 04:15,LED Bulb,LED 12W,12,5,0,29.0,29.0,88.6,0.0,4,0,0,6,1,3,2,0.7826,235,0.00239,0.0108
2023-09-10 04:30,Washing Machine,WM Front Load,500,3,0,28.4,28.4,76.7,0.0,4,0,0,6,1,3,2,0.8666,235,0.10833,0.4875
2023-09-10 04:45,Microwave,Microwave Std,1200,3,0,28.5,28.5,88.7,0.0,4,0,0,6,1,3,2,0.8619,235,0.24768,1.1146
2023-09-10 05:45,Ceiling Fan,Fan Small,50,3,0,29.5,29.5,92.4,0.0,5,0,0,6,1,3,2,0.8359,235,0.01045,0.047
2023-09-10 05:45,Laptop,Laptop Standard,45,3,0,30.9,30.9,77.5,0.0,5,0,0,6,1,3,2,0.8786,235,0.01008,0.0454
2023-09-10 06:00,LED TV,TV 50in,150,3,0,31.8,31.8,84.0,0.0,6,0,1,6,1,3,4,0.826,215,0.03159,0.2369
2023-09-10 07:15,Electric Iron,Iron Steam,1500,3,0,31.1,31.1,72.2,0.0,7,0,1,6,1,3,1,0.8246,215,0.35388,2.6541
2023-09-10 10:15,Geyser,Geyser Standard,2000,3,0,36.2,36.2,82.8,0.0,10,0,0,6,1,3,1,0.8264,225,0.43175,2.5905
2023-09-10 11:00,Geyser,Geyser Large,3000,3,0,33.8,33.8,75.1,0.0,11,0,0,6,1,3,1,0.8774,225,0.68763,4.1258
2023-09-10 13:45,LED TV,TV 32in,80,3,0,37.0,37.0,80.7,0.0,13,0,0,6,1,3,4,0.8617,225,0.01758,0.1055
2023-09-10 14:15,Laptop,Laptop Gaming,65,3,0,37.4,37.4,77.5,0.0,14,0,0,6,1,3,1,0.843,225,0.01397,0.0838
2023-09-10 15:30,AC,AC 2.0T,2000,2,1,23.5,34.2,82.5,10.7,15,0,0,6,1,3,2,0.7861,225,0.40878,2.4527
2023-09-10 15:45,Washing Machine,WM Top Load,2000,3,0,36.9,36.9,79.1,0.0,15,0,0,6,1,3,4,0.8576,225,0.44597,2.6758
2023-09-10 16:30,Laptop,Laptop Gaming,65,3,0,34.9,34.9,84.5,0.0,16,0,0,6,1,3,2,0.8263,225,0.0137,0.0822
2023-09-10 18:45,Laptop,Laptop Gaming,65,3,0,34.3,34.3,74.4,0.0,18,1,0,6,1,3,2,0.819,205,0.01358,0.1154
2023-09-10 19:45,Washing Machine,WM Top Load,2000,3,0,35.4,35.4,76.9,0.0,19,1,0,6,1,3,1,0.8366,205,0.51034,4.3379
2023-09-10 21:00,Refrigerator,Fridge Small,150,1,0,32.4,32.4,81.9,0.0,21,1,0,6,1,3,2,0.9384,205,0.04293,0.3649
2023-09-10 21:30,AC,AC 2.0T,2000,1,0,24.2,29.1,86.1,4.9,21,1,0,6,1,3,3,0.8543,205,0.52112,4.4295
2023-09-10 22:00,Microwave,Microwave Large,1500,3,0,30.9,30.9,94.1,0.0,22,1,0,6,1,3,3,0.8532,205,0.40273,3.4232
2023-09-10 23:00,LED TV,TV 50in,150,3,0,30.3,30.3,71.2,0.0,23,0,0,6,1,3,2,0.8447,235,0.03231,0.1454
2023-09-10 23:15,Geyser,Geyser Large,3000,3,0,27.8,27.8,86.8,0.0,23,0,0,6,1,3,2,0.816,235,0.58621,2.6379
2023-09-10 23:45,Washing Machine,WM Top Load,2000,3,0,26.9,26.9,72.3,0.0,23,0,0,6,1,3,2,0.8458,235,0.42288,1.903
2023-09-11 01:15,LED Bulb,LED 12W,12,5,0,29.0,29.0,83.3,0.0,1,0,0,0,0,3,2,0.7682,235,0.00235,0.0106
2023-09-11 02:30,Electric Iron,Iron Steam,1500,3,0,28.9,28.9,74.9,0.0,2,0,0,0,0,3,1,0.8286,235,0.29764,1.3394
2023-09-11 03:45,Wi-Fi Router,Router 10W,10,5,0,28.8,28.8,85.2,0.0,3,0,0,0,0,3,2,0.7538,235,0.00192,0.0086
2023-09-11 04:15,Ceiling Fan,Fan Large,75,3,0,26.6,26.6,86.6,0.0,4,0,0,0,0,3,2,0.8793,235,0.01649,0.0742
2023-09-11 04:30,AC,AC 1.5T,1500,5,1,23.2,26.8,87.7,3.6,4,0,0,0,0,3,2,0.5312,235,0.19922,0.8965
2023-09-11 05:00,Refrigerator,Fridge Medium,250,5,0,28.1,28.1,89.0,0.0,5,0,0,0,0,3,2,0.7804,235,0.04878,0.2195
2023-09-11 05:00,Washing Machine,WM Top Load,2000,3,0,27.5,27.5,91.8,0.0,5,0,0,0,0,3,2,0.83,235,0.41499,1.8675
2023-09-11 05:15,AC,AC 2.0T,2000,3,0,22.4,28.3,91.5,5.9,5,0,0,0,0,3,2,0.7615,235,0.38074,1.7133
2023-09-11 05:15,Geyser,Geyser Standard,2000,3,0,28.8,28.8,92.4,0.0,5,0,0,0,0,3,1,0.8543,235,0.40917,1.8413
2023-09-11 06:00,Microwave,Microwave Std,1200,3,0,28.3,28.3,90.4,0.0,6,0,1,0,0,3,4,0.8506,215,0.29204,2.1903
2023-09-11 06:30,Refrigerator,Fridge Large,400,1,0,28.6,28.6,90.1,0.0,6,0,1,0,0,3,4,0.9265,215,0.10284,0.7713
2023-09-11 07:15,Laptop,Laptop Gaming,65,3,0,31.3,31.3,90.4,0.0,7,0,1,0,0,3,2,0.8496,215,0.01408,0.1056
2023-09-11 10:00,Ceiling Fan,Fan Small,50,3,0,31.8,31.8,92.0,0.0,10,0,0,0,0,3,1,0.8413,225,0.01094,0.0656
2023-09-11 10:30,Refrigerator,Fridge Large,400,1,0,34.4,34.4,84.6,0.0,10,0,0,0,0,3,2,0.95,225,0.0988,0.5928
2023-09-11 11:00,Refrigerator,Fridge Large,400,2,0,32.4,32.4,71.0,0.0,11,0,0,0,0,3,4,0.8561,225,0.08903,0.5342
2023-09-11 11:30,Washing Machine,WM Top Load,2000,3,0,33.6,33.6,80.5,0.0,11,0,0,0,0,3,3,0.8548,225,0.44451,2.6671
2023-09-11 12:15,AC,AC 2.0T,2000,4,0,23.9,37.4,91.9,13.5,12,0,0,0,0,3,2,0.8328,225,0.43307,2.5984
2023-09-11 13:00,Washing Machine,WM Front Load,500,3,0,35.3,35.3,88.3,0.0,13,0,0,0,0,3,1,0.8456,225,0.10993,0.6596
2023-09-11 14:15,Laptop,Laptop Gaming,65,3,0,36.0,36.0,90.5,0.0,14,0,0,0,0,3,1,0.8521,225,0.01412,0.0847
2023-09-11 14:30,Refrigerator,Fridge Small,150,3,0,34.8,34.8,90.8,0.0,14,0,0,0,0,3,4,0.8212,225,0.03203,0.1922
2023-09-11 16:15,AC,AC 1.5T,1500,3,1,22.3,37.8,91.3,15.5,16,0,0,0,0,3,3,0.8806,225,0.34344,2.0606
2023-09-11 17:30,Refrigerator,Fridge Medium,250,5,0,34.9,34.9,86.9,0.0,17,0,0,0,0,3,2,0.7205,225,0.04683,0.281
2023-09-11 18:15,Microwave,Microwave Large,1500,3,0,33.3,33.3,77.3,0.0,18,1,0,0,0,3,2,0.8275,205,0.39064,3.3204
2023-09-11 19:30,LED TV,TV 32in,80,3,0,35.5,35.5,93.9,0.0,19,1,0,0,0,3,3,0.8658,205,0.01766,0.1501
2023-09-11 20:00,AC,AC 1.5T,1500,3,1,25.9,32.4,93.8,6.5,20,1,0,0,0,3,4,0.7148,205,0.32704,2.7798
2023-09-11 20:45,Microwave,Microwave Large,1500,3,0,33.4,33.4,76.5,0.0,20,1,0,0,0,3,2,0.8474,205,0.4,3.4
2023-09-11 20:45,LED Bulb,LED 12W,12,5,0,31.1,31.1,70.8,0.0,20,1,0,0,0,3,2,0.7633,205,0.00234,0.0199
2023-09-11 20:45,LED TV,TV 50in,150,3,0,29.4,29.4,88.6,0.0,20,1,0,0,0,3,2,0.8252,205,0.03157,0.2683
2023-09-11 20:45,Laptop,Laptop Gaming,65,3,0,32.7,32.7,78.9,0.0,20,1,0,0,0,3,2,0.8505,205,0.0141,0.1198
2023-09-11 21:15,Electric Iron,Iron Steam,1500,3,0,32.2,32.2,72.0,0.0,21,1,0,0,0,3,3,0.8507,205,0.40156,3.4133
2023-09-11 21:30,AC,AC 1.5T,1500,5,0,21.4,30.2,73.0,8.8,21,1,0,0,0,3,1,0.7026,205,0.32143,2.7322
2023-09-11 23:15,Laptop,Laptop Gaming,65,3,0,30.7,30.7,85.6,0.0,23,0,0,0,0,3,1,0.851,235,0.01411,0.0635
2023-09-12 00:15,Electric Iron,Iron Steam,1500,3,0,29.7,29.7,72.7,0.0,0,0,0,1,0,3,1,0.8492,235,0.30504,1.3727
2023-09-12 01:15,Refrigerator,Fridge Small,150,2,0,29.7,29.7,83.1,0.0,1,0,0,1,0,3,1,0.8868,235,0.03325,0.1496
2023-09-12 01:30,LED TV,TV 50in,150,3,0,27.9,27.9,92.0,0.0,1,0,0,1,0,3,2,0.8406,235,0.03215,0.1447
2023-09-12 03:30,Desktop PC,PC Standard,300,3,0,27.0,27.0,88.2,0.0,3,0,0,1,0,3,2,0.8244,235,0.06307,0.2838
2023-09-12 04:15,Refrigerator,Fridge Medium,250,3,0,29.3,29.3,79.0,0.0,4,0,0,1,0,3,2,0.855,235,0.05344,0.2405
2023-09-12 04:45,Refrigerator,Fridge Large,400,3,0,29.5,29.5,78.7,0.0,4,0,0,1,0,3,1,0.8636,235,0.08636,0.3886
2023-09-12 05:00,Geyser,Geyser Standard,2000,3,0,28.5,28.5,82.5,0.0,5,0,0,1,0,3,1,0.8644,235,0.41402,1.8631
2023-09-12 06:15,Laptop,Laptop Gaming,65,3,0,29.5,29.5,73.7,0.0,6,0,1,1,0,3,1,0.8553,215,0.01418,0.1064
2023-09-12 07:45,LED TV,TV 50in,150,3,0,28.9,28.9,92.6,0.0,7,0,1,1,0,3,1,0.8213,215,0.03142,0.2356
2023-09-12 07:45,Laptop,Laptop Gaming,65,3,0,33.6,33.6,78.0,0.0,7,0,1,1,0,3,3,0.8644,215,0.01433,0.1075
2023-09-12 08:00,LED Bulb,LED 9W,9,5,0,30.5,30.5,91.1,0.0,8,0,1,1,0,3,2,0.7567,215,0.00174,0.0131
2023-09-12 09:00,Laptop,Laptop Standard,45,3,0,33.9,33.9,83.7,0.0,9,0,1,1,0,3,2,0.8657,215,0.00993,0.0745
2023-09-12 09:30,Desktop PC,PC Standard,300,3,0,33.3,33.3,75.3,0.0,9,0,1,1,0,3,3,0.857,215,0.06556,0.4917
2023-09-12 09:45,Laptop,Laptop Gaming,65,3,0,34.1,34.1,76.5,0.0,9,0,1,1,0,3,2,0.8579,215,0.01422,0.1066
2023-09-12 09:45,Desktop PC,PC Gaming,400,3,0,34.3,34.3,75.4,0.0,9,0,1,1,0,3,4,0.8162,215,0.08325,0.6244
2023-09-12 10:15,Electric Iron,Iron Steam,1500,3,0,34.4,34.4,89.3,0.0,10,0,0,1,0,3,4,0.8355,225,0.3274,1.9644
2023-09-12 11:00,Washing Machine,WM Front Load,500,3,0,36.0,36.0,76.2,0.0,11,0,0,1,0,3,1,0.8776,225,0.11408,0.6845
2023-09-12 13:45,Electric Iron,Iron Steam,1500,3,0,34.4,34.4,79.1,0.0,13,0,0,1,0,3,1,0.8689,225,0.3405,2.043
2023-09-12 14:00,Refrigerator,Fridge Large,400,1,0,34.8,34.8,82.9,0.0,14,0,0,1,0,3,4,0.9213,225,0.09582,0.5749
2023-09-12 14:30,Wi-Fi Router,Router 10W,10,5,0,35.3,35.3,79.3,0.0,14,0,0,1,0,3,3,0.79,225,0.00201,0.0121
2023-09-12 14:30,Laptop,Laptop Gaming,65,3,0,35.2,35.2,86.5,0.0,14,0,0,1,0,3,2,0.8456,225,0.01402,0.0841
2023-09-12 14:45,Electric Iron,Iron Standard,1000,3,0,37.4,37.4,92.7,0.0,14,0,0,1,0,3,3,0.884,225,0.23094,1.3856
2023-09-12 15:15,Refrigerator,Fridge Large,400,2,0,33.3,33.3,75.0,0.0,15,0,0,1,0,3,4,0.9096,225,0.0946,0.5676
2023-09-12 17:15,Refrigerator,Fridge Large,400,4,0,33.0,33.0,72.4,0.0,17,0,0,1,0,3,1,0.8056,225,0.08379,0.5027
2023-09-12 18:30,Electric Iron,Iron Standard,1000,3,0,33.0,33.0,72.3,0.0,18,1,0,1,0,3,1,0.8305,205,0.26134,2.2214
2023-09-12 19:00,Refrigerator,Fridge Large,400,3,0,34.7,34.7,70.3,0.0,19,1,0,1,0,3,3,0.8623,205,0.1052,0.8942
2023-09-12 20:15,Electric Iron,Iron Standard,1000,3,0,31.9,31.9,80.7,0.0,20,1,0,1,0,3,2,0.8499,205,0.26746,2.2734
2023-09-12 20:30,Geyser,Geyser Standard,2000,3,0,30.0,30.0,72.8,0.0,20,1,0,1,0,3,1,0.855,205,0.53814,4.5742
2023-09-12 20:45,Wi-Fi Router,Router 10W,10,5,0,34.7,34.7,70.5,0.0,20,1,0,1,0,3,2,0.7627,205,0.00194,0.0165
2023-09-12 21:00,Laptop,Laptop Gaming,65,3,0,30.8,30.8,83.0,0.0,21,1,0,1,0,3,2,0.8793,205,0.01458,0.1239
2023-09-12 21:45,Refrigerator,Fridge Large,400,1,0,31.6,31.6,94.4,0.0,21,1,0,1,0,3,2,0.9225,205,0.11254,0.9566
2023-09-12 22:45,Wi-Fi Router,Router 10W,10,5,0,31.0,31.0,73.0,0.0,22,1,0,1,0,3,3,0.7963,205,0.00203,0.0173
2023-09-13 01:30,LED TV,TV 50in,150,3,0,30.4,30.4,83.2,0.0,1,0,0,2,0,3,1,0.8362,235,0.03198,0.1439
2023-09-13 01:45,LED Bulb,LED 12W,12,5,0,28.9,28.9,81.6,0.0,1,0,0,2,0,3,1,0.7755,235,0.00237,0.0107
2023-09-13 02:45,Geyser,Geyser Standard,2000,3,0,28.3,28.3,83.6,0.0,2,0,0,2,0,3,1,0.8604,235,0.41207,1.8543
2023-09-13 03:45,AC,AC 2.0T,2000,2,0,23.9,26.0,88.5,2.1,3,0,0,2,0,3,2,0.7588,235,0.37942,1.7074
2023-09-13 04:00,Ceiling Fan,Fan Large,75,3,0,26.5,26.5,92.0,0.0,4,0,0,2,0,3,2,0.8428,235,0.0158,0.0711
2023-09-13 04:45,Washing Machine,WM Top Load,2000,3,0,29.4,29.4,91.1,0.0,4,0,0,2,0,3,1,0.8654,235,0.43269,1.9471
2023-09-13 07:30,LED TV,TV 32in,80,3,0,30.8,30.8,71.2,0.0,7,0,1,2,0,3,4,0.84,215,0.01714,0.1285
2023-09-13 07:30,Microwave,Microwave Large,1500,3,0,31.4,31.4,72.6,0.0,7,0,1,2,0,3,3,0.8412,215,0.36099,2.7074
2023-09-13 07:45,LED TV,TV 50in,150,3,0,33.4,33.4,81.3,0.0,7,0,1,2,0,3,3,0.8525,215,0.03261,0.2446
2023-09-13 07:45,Electric Iron,Iron Standard,1000,3,0,31.4,31.4,86.3,0.0,7,0,1,2,0,3,4,0.804,215,0.23003,1.7252
2023-09-13 08:00,AC,AC 1.0T,900,5,1,24.7,31.3,87.7,6.6,8,0,1,2,0,3,1,0.5736,215,0.14327,1.0745
2023-09-13 09:30,Refrigerator,Fridge Medium,250,1,0,33.5,33.5,78.6,0.0,9,0,1,2,0,3,1,0.9098,215,0.06312,0.4734
2023-09-13 09:45,Electric Iron,Iron Steam,1500,3,0,32.3,32.3,88.9,0.0,9,0,1,2,0,3,2,0.8396,215,0.36031,2.7023
2023-09-13 10:15,Refrigerator,Fridge Large,400,1,0,34.2,34.2,76.2,0.0,10,0,0,2,0,3,2,0.9321,225,0.09694,0.5816
2023-09-13 11:45,Laptop,Laptop Standard,45,3,0,31.0,31.0,91.2,0.0,11,0,0,2,0,3,3,0.8876,225,0.01018,0.0611
2023-09-13 12:15,Desktop PC,PC Gaming,400,3,0,33.3,33.3,88.3,0.0,12,0,0,2,0,3,4,0.8169,225,0.08333,0.5
2023-09-13 12:45,Ceiling Fan,Fan Large,75,3,0,35.7,35.7,73.0,0.0,12,0,0,2,0,3,4,0.8848,225,0.01725,0.1035
2023-09-13 12:45,Washing Machine,WM Top Load,2000,3,0,37.2,37.2,78.1,0.0,12,0,0,2,0,3,4,0.8655,225,0.45004,2.7002
2023-09-13 13:00,Microwave,Microwave Large,1500,3,0,34.6,34.6,92.2,0.0,13,0,0,2,0,3,1,0.858,225,0.3362,2.0172
2023-09-13 13:15,LED TV,TV 32in,80,3,0,34.5,34.5,91.6,0.0,13,0,0,2,0,3,2,0.8362,225,0.01706,0.1024
2023-09-13 14:30,LED Bulb,LED 9W,9,5,0,33.7,33.7,77.5,0.0,14,0,0,2,0,3,4,0.7505,225,0.00172,0.0103
2023-09-13 14:45,Geyser,Geyser Large,3000,3,0,37.6,37.6,76.1,0.0,14,0,0,2,0,3,4,0.8797,225,0.68942,4.1365
2023-09-13 15:15,Desktop PC,PC Standard,300,3,0,35.1,35.1,80.5,0.0,15,0,0,2,0,3,2,0.8336,225,0.06377,0.3826
2023-09-13 15:30,Washing Machine,WM Top Load,2000,3,0,35.0,35.0,79.9,0.0,15,0,0,2,0,3,4,0.8252,225,0.42909,2.5745
2023-09-13 17:00,Geyser,Geyser Large,3000,3,0,36.8,36.8,74.5,0.0,17,0,0,2,0,3,3,0.8843,225,0.69304,4.1582
2023-09-13 18:45,Desktop PC,PC Standard,300,3,0,34.9,34.9,85.4,0.0,18,1,0,2,0,3,2,0.8172,205,0.06252,0.5314
2023-09-13 19:45,Washing Machine,WM Front Load,500,3,0,32.3,32.3,85.0,0.0,19,1,0,2,0,3,2,0.8855,205,0.13505,1.1479
2023-09-13 20:45,AC,AC 1.0T,900,5,0,20.7,28.0,82.1,7.3,20,1,0,2,0,3,2,0.6583,205,0.18069,1.5359
2023-09-13 22:15,Refrigerator,Fridge Medium,250,1,0,28.5,28.5,83.9,0.0,22,1,0,2,0,3,4,0.9014,205,0.06873,0.5842
2023-09-13 23:15,LED TV,TV 50in,150,3,0,30.8,30.8,75.6,0.0,23,0,0,2,0,3,1,0.8524,235,0.03261,0.1467
2023-09-13 23:45,LED TV,TV 32in,80,3,0,26.5,26.5,85.0,0.0,23,0,0,2,0,3,2,0.8243,235,0.01682,0.0757
2023-09-13 23:45,Ceiling Fan,Fan Large,75,3,0,30.6,30.6,71.6,0.0,23,0,0,2,0,3,1,0.8552,235,0.01603,0.0721
2023-09-14 00:00,Geyser,Geyser Large,3000,3,0,31.0,31.0,87.1,0.0,0,0,0,3,0,3,2,0.8309,235,0.59691,2.6861
2023-09-14 01:00,Laptop,Laptop Gaming,65,3,0,31.8,31.8,84.2,0.0,1,0,0,3,0,3,2,0.8296,235,0.01375,0.0619
2023-09-14 01:15,LED Bulb,LED 9W,9,5,0,26.0,26.0,88.3,0.0,1,0,0,3,0,3,2,0.752,235,0.00173,0.0078
2023-09-14 01:30,AC,AC 2.0T,2000,1,1,24.0,28.6,72.4,4.6,1,0,0,3,0,3,2,0.748,235,0.37399,1.683
2023-09-14 02:30,Microwave,Microwave Std,1200,3,0,29.2,29.2,94.0,0.0,2,0,0,3,0,3,2,0.8829,235,0.25371,1.1417
2023-09-14 03:30,Laptop,Laptop Standard,45,3,0,27.4,27.4,80.1,0.0,3,0,0,3,0,3,2,0.8132,235,0.00933,0.042
